"id","action","symbol","strategy","tf","entry_time","entry_price","order_value","order_interval","price_10min","price_10min_ts","price_30min","price_30min_ts","price_60min","price_60min_ts","price_1day","price_1day_ts","result_10min","result_30min","result_60min","result_1day","pnl","created_at","updated_at","trade","martingale","signal_time"
2311,"Sell","BTCUSDT","Range Filter5","5","2025-09-06 22:20:03",110712.29630435,0,0,110754.94086957,"2025-09-06 22:30:05",110573.085,"2025-09-06 22:50:04",110182.81934783,"2025-09-06 23:20:04",0,,"LOSE","WIN","WIN",,0,"2025-09-06 22:20:03","2025-09-06 23:20:04",FALSE,FALSE,
2312,"Buy","BTCUSDT","UT-BOT2-10","1","2025-09-06 22:26:04",110774.67478261,0,0,110782.09304348,"2025-09-06 22:36:05",110406.63347826,"2025-09-06 22:56:06",110112.28913043,"2025-09-06 23:26:05",0,,"WIN","LOSE","LOSE",,0,"2025-09-06 22:26:04","2025-09-06 23:26:05",FALSE,FALSE,
2313,"Buy","BTCUSDT","Range FRAMA3-99","1","2025-09-06 22:26:04",110774.67478261,0,0,110782.09304348,"2025-09-06 22:36:05",110406.63347826,"2025-09-06 22:56:06",110112.28913043,"2025-09-06 23:26:05",0,,"WIN","LOSE","LOSE",,0,"2025-09-06 22:26:04","2025-09-06 23:26:05",FALSE,FALSE,
2314,"Buy","BTCUSDT","Range FRAMA3","1","2025-09-06 22:26:05",110774.67478261,0,0,110782.09304348,"2025-09-06 22:36:05",110406.63347826,"2025-09-06 22:56:06",110112.28913043,"2025-09-06 23:26:05",0,,"WIN","LOSE","LOSE",,0,"2025-09-06 22:26:05","2025-09-06 23:26:05",FALSE,FALSE,
2315,"Sell","BTCUSDT","UT-BOT2-10","1","2025-09-06 22:41:03",110702.4005,0,0,110578.05173913,"2025-09-06 22:51:05",110373.35043478,"2025-09-06 23:11:05",110220.51152174,"2025-09-06 23:41:03",0,,"WIN","WIN","WIN",,0,"2025-09-06 22:41:03","2025-09-06 23:41:03",FALSE,FALSE,
2316,"Sell","BTCUSDT","Range FRAMA3","1","2025-09-06 22:41:03",110702.4005,0,0,110578.05173913,"2025-09-06 22:51:05",110373.35043478,"2025-09-06 23:11:05",110220.51152174,"2025-09-06 23:41:03",0,,"WIN","WIN","WIN",,0,"2025-09-06 22:41:03","2025-09-06 23:41:03",FALSE,FALSE,
2317,"Sell","BTCUSDT","Range FRAMA3-99","1","2025-09-06 22:41:03",110702.4005,0,0,110578.05173913,"2025-09-06 22:51:05",110373.35043478,"2025-09-06 23:11:05",110220.51152174,"2025-09-06 23:41:03",0,,"WIN","WIN","WIN",,0,"2025-09-06 22:41:03","2025-09-06 23:41:03",FALSE,FALSE,
2318,"Buy","BTCUSDT","Range FRAMA3-99","1","2025-09-06 22:59:03",110488.68630435,0,0,110322.13173913,"2025-09-06 23:09:04",110182.54652174,"2025-09-06 23:29:04",110294.31913043,"2025-09-06 23:59:05",0,,"LOSE","LOSE","LOSE",,0,"2025-09-06 22:59:03","2025-09-06 23:59:05",FALSE,FALSE,
2319,"Buy","BTCUSDT","Range FRAMA3","1","2025-09-06 22:59:03",110488.68630435,0,0,110322.13173913,"2025-09-06 23:09:04",110182.54652174,"2025-09-06 23:29:04",110294.31913043,"2025-09-06 23:59:05",0,,"LOSE","LOSE","LOSE",,0,"2025-09-06 22:59:03","2025-09-06 23:59:05",FALSE,FALSE,
2320,"Buy","BTCUSDT","Range FRAMA3-99","1","2025-09-06 23:10:03",110386.31543478,0,0,110182.81934783,"2025-09-06 23:20:04",110284.4073913,"2025-09-06 23:40:05",110217.54,"2025-09-07 00:10:05",0,,"LOSE","LOSE","LOSE",,0,"2025-09-06 23:10:03","2025-09-07 00:10:05",FALSE,FALSE,
2321,"Sell","BTCUSDT","Range FRAMA3-99","1","2025-09-06 23:16:03",110218.99804348,0,0,110112.28913043,"2025-09-06 23:26:04",110250.18913043,"2025-09-06 23:46:04",110198.85543478,"2025-09-07 00:16:04",0,,"WIN","LOSE","WIN",,0,"2025-09-06 23:16:03","2025-09-07 00:16:04",FALSE,FALSE,
2322,"Sell","BTCUSDT","Range FRAMA3","1","2025-09-06 23:41:03",110220.51152174,0,0,110064.03173913,"2025-09-06 23:51:04",110248.29434783,"2025-09-07 00:11:04",110107.3423913,"2025-09-07 00:41:05",0,,"WIN","LOSE","WIN",,0,"2025-09-06 23:41:03","2025-09-07 00:41:05",FALSE,FALSE,
2323,"Sell","BTCUSDT","Range FRAMA3-99","1","2025-09-06 23:41:03",110220.51152174,0,0,110064.03173913,"2025-09-06 23:51:04",110248.29434783,"2025-09-07 00:11:04",110107.3423913,"2025-09-07 00:41:05",0,,"WIN","LOSE","WIN",,0,"2025-09-06 23:41:03","2025-09-07 00:41:05",FALSE,FALSE,
2324,"Buy","BTCUSDT","UT-BOT2-10","1","2025-09-06 23:55:03",110219.78304348,0,0,110179.06304348,"2025-09-07 00:05:05",110195.67913043,"2025-09-07 00:25:04",110146.29478261,"2025-09-07 00:55:05",0,,"LOSE","LOSE","LOSE",,0,"2025-09-06 23:55:03","2025-09-07 00:55:05",FALSE,FALSE,
2325,"FlowTrend Bullish + Buy+","BTCUSDT","MWP-20","1","2025-09-06 23:59:04",110294.31913043,0,0,110219.23478261,"2025-09-07 00:09:05",110184.30478261,"2025-09-07 00:29:05",110155.6676087,"2025-09-07 00:59:05",0,,"LOSE","LOSE","LOSE",,0,"2025-09-06 23:59:04","2025-09-07 00:59:05",FALSE,FALSE,
2326,"Buy","BTCUSDT","MWP-20","1","2025-09-06 23:59:04",110294.31913043,0,0,110219.23478261,"2025-09-07 00:09:05",110184.30478261,"2025-09-07 00:29:05",110155.6676087,"2025-09-07 00:59:05",0,,"LOSE","LOSE","LOSE",,0,"2025-09-06 23:59:04","2025-09-07 00:59:05",FALSE,FALSE,
2327,"Sell","BTCUSDT","Range FRAMA3-99","1","2025-09-07 00:04:04",110172.57586957,0,0,110195.88673913,"2025-09-07 00:14:05",110115.8426087,"2025-09-07 00:34:05",110128.48608696,"2025-09-07 01:04:05",0,,"LOSE","WIN","WIN",,0,"2025-09-07 00:04:04","2025-09-07 01:04:05",FALSE,FALSE,
2328,"Sell","BTCUSDT","Range FRAMA3","1","2025-09-07 00:04:04",110172.57586957,0,0,110195.88673913,"2025-09-07 00:14:05",110115.8426087,"2025-09-07 00:34:05",110128.48608696,"2025-09-07 01:04:05",0,,"LOSE","WIN","WIN",,0,"2025-09-07 00:04:04","2025-09-07 01:04:05",FALSE,FALSE,
2329,"Sell","BTCUSDT","UT-BOT2-10","1","2025-09-07 00:31:03",110129.92391304,0,0,110107.3423913,"2025-09-07 00:41:05",110132.27413043,"2025-09-07 01:01:05",110166.16043478,"2025-09-07 01:31:03",0,,"WIN","LOSE","LOSE",,0,"2025-09-07 00:31:03","2025-09-07 01:31:03",FALSE,FALSE,
2330,"Sell","BTCUSDT","MWP-20","1","2025-09-07 00:32:03",110123.0123913,0,0,110101.33413043,"2025-09-07 00:42:04",110168.27413043,"2025-09-07 01:02:05",110153.84065217,"2025-09-07 01:32:05",0,,"WIN","LOSE","LOSE",,0,"2025-09-07 00:32:03","2025-09-07 01:32:05",FALSE,FALSE,
2331,"FlowTrend Bearish + Sell","BTCUSDT","MWP-20","1","2025-09-07 00:32:03",110123.0123913,0,0,110101.33413043,"2025-09-07 00:42:04",110168.27413043,"2025-09-07 01:02:05",110153.84065217,"2025-09-07 01:32:05",0,,"WIN","LOSE","LOSE",,0,"2025-09-07 00:32:03","2025-09-07 01:32:05",FALSE,FALSE,
2332,"Buy","BTCUSDT","MWP-20","1","2025-09-07 00:36:03",110199.58956522,0,0,110001.05847826,"2025-09-07 00:46:05",110132.12826087,"2025-09-07 01:06:05",110156.42195652,"2025-09-07 01:36:05",0,,"LOSE","LOSE","LOSE",,0,"2025-09-07 00:36:03","2025-09-07 01:36:05",FALSE,FALSE,
2333,"Buy","BTCUSDT","UT-BOT2-10","1","2025-09-07 00:36:03",110199.58956522,0,0,110001.05847826,"2025-09-07 00:46:05",110132.12826087,"2025-09-07 01:06:05",110156.42195652,"2025-09-07 01:36:05",0,,"LOSE","LOSE","LOSE",,0,"2025-09-07 00:36:03","2025-09-07 01:36:05",FALSE,FALSE,
2334,"Sell","BTCUSDT","UT-BOT2-10","1","2025-09-07 00:42:03",110101.33413043,0,0,110135.37130435,"2025-09-07 00:52:05",110184.00586957,"2025-09-07 01:12:05",110138.08934783,"2025-09-07 01:42:05",0,,"LOSE","LOSE","LOSE",,0,"2025-09-07 00:42:03","2025-09-07 01:42:05",FALSE,FALSE,
2335,"Sell","BTCUSDT","MWP-20","1","2025-09-07 00:43:04",110080.24108696,0,0,110137.00652174,"2025-09-07 00:53:06",110195.91804348,"2025-09-07 01:13:05",110135.61369565,"2025-09-07 01:43:06",0,,"LOSE","LOSE","LOSE",,0,"2025-09-07 00:43:04","2025-09-07 01:43:06",FALSE,FALSE,
2336,"FlowTrend Bearish + Sell","BTCUSDT","MWP-20","1","2025-09-07 00:43:04",110080.24108696,0,0,110137.00652174,"2025-09-07 00:53:06",110195.91804348,"2025-09-07 01:13:05",110135.61369565,"2025-09-07 01:43:06",0,,"LOSE","LOSE","LOSE",,0,"2025-09-07 00:43:04","2025-09-07 01:43:06",FALSE,FALSE,
2337,"Buy","BTCUSDT","UT-BOT2-10","1","2025-09-07 00:50:03",110153.41695652,0,0,110155.15152174,"2025-09-07 01:00:05",110250.37130435,"2025-09-07 01:20:04",110266.47717391,"2025-09-07 01:50:05",0,,"WIN","WIN","WIN",,0,"2025-09-07 00:50:03","2025-09-07 01:50:05",FALSE,FALSE,
2338,"Buy","BTCUSDT","MWP-20","1","2025-09-07 00:50:03",110153.41695652,0,0,110155.15152174,"2025-09-07 01:00:05",110250.37130435,"2025-09-07 01:20:04",110266.47717391,"2025-09-07 01:50:05",0,,"WIN","WIN","WIN",,0,"2025-09-07 00:50:03","2025-09-07 01:50:05",FALSE,FALSE,
2339,"Buy","BTCUSDT","MWP-25","1","2025-09-07 01:09:03",110203.83478261,0,0,110231.64347826,"2025-09-07 01:19:05",110141.33195652,"2025-09-07 01:39:05",110227.66652174,"2025-09-07 02:09:05",0,,"WIN","LOSE","WIN",,0,"2025-09-07 01:09:03","2025-09-07 02:09:05",FALSE,FALSE,
2340,"FlowTrend Bullish + Buy+","BTCUSDT","MWP-25","1","2025-09-07 01:09:03",110203.83478261,0,0,110231.64347826,"2025-09-07 01:19:05",110141.33195652,"2025-09-07 01:39:05",110227.66652174,"2025-09-07 02:09:05",0,,"WIN","LOSE","WIN",,0,"2025-09-07 01:09:03","2025-09-07 02:09:05",FALSE,FALSE,
2341,"Buy","BTCUSDT","MWP-27","1","2025-09-07 01:10:03",110216.91369565,0,0,110250.37130435,"2025-09-07 01:20:04",110141.33413043,"2025-09-07 01:40:04",110231.67978261,"2025-09-07 02:10:04",0,,"WIN","LOSE","WIN",,0,"2025-09-07 01:10:03","2025-09-07 02:10:04",FALSE,FALSE,
2342,"FlowTrend Bullish + Buy+","BTCUSDT","MWP-27","1","2025-09-07 01:10:03",110216.91369565,0,0,110250.37130435,"2025-09-07 01:20:04",110141.33413043,"2025-09-07 01:40:04",110231.67978261,"2025-09-07 02:10:04",0,,"WIN","LOSE","WIN",,0,"2025-09-07 01:10:03","2025-09-07 02:10:04",FALSE,FALSE,
2343,"FlowTrend Bullish + Buy+","BTCUSDT","MWP-30","1","2025-09-07 01:15:03",110228.31847826,0,0,110207.12543478,"2025-09-07 01:25:04",110088.33173913,"2025-09-07 01:45:04",110171.93326087,"2025-09-07 02:15:04",0,,"LOSE","LOSE","LOSE",,0,"2025-09-07 01:15:03","2025-09-07 02:15:04",FALSE,FALSE,
2344,"Buy","BTCUSDT","MWP-30","1","2025-09-07 01:15:03",110228.31847826,0,0,110207.12543478,"2025-09-07 01:25:04",110088.33173913,"2025-09-07 01:45:04",110171.93326087,"2025-09-07 02:15:04",0,,"LOSE","LOSE","LOSE",,0,"2025-09-07 01:15:03","2025-09-07 02:15:04",FALSE,FALSE,
2345,"Sell","BTCUSDT","UT-BOT2-10","1","2025-09-07 01:27:03",110198.995,0,0,110153.91,"2025-09-07 01:37:04",110228.18369565,"2025-09-07 01:57:05",110198.63826087,"2025-09-07 02:27:04",0,,"WIN","LOSE","WIN",,0,"2025-09-07 01:27:03","2025-09-07 02:27:04",FALSE,FALSE,
2346,"Sell","BTCUSDT","MWP-20","1","2025-09-07 01:31:03",110166.16043478,0,0,110146.0176087,"2025-09-07 01:41:05",110261.23586957,"2025-09-07 02:01:05",110152.03108696,"2025-09-07 02:31:05",0,,"WIN","LOSE","WIN",,0,"2025-09-07 01:31:03","2025-09-07 02:31:05",FALSE,FALSE,
2347,"Sell","BTCUSDT","MWP-27","1","2025-09-07 01:38:03",110132.30847826,0,0,110187.10608696,"2025-09-07 01:48:04",110225.24347826,"2025-09-07 02:08:05",110133.89369565,"2025-09-07 02:38:06",0,,"LOSE","LOSE","LOSE",,0,"2025-09-07 01:38:03","2025-09-07 02:38:06",FALSE,FALSE,
2348,"FlowTrend Bearish + Sell","BTCUSDT","MWP-27","1","2025-09-07 01:38:04",110132.30847826,0,0,110187.11782609,"2025-09-07 01:48:04",110225.24347826,"2025-09-07 02:08:05",110133.89369565,"2025-09-07 02:38:06",0,,"LOSE","LOSE","LOSE",,0,"2025-09-07 01:38:04","2025-09-07 02:38:06",FALSE,FALSE,
2349,"FlowTrend Bearish + Sell","BTCUSDT","MWP-25","1","2025-09-07 01:38:04",110132.30847826,0,0,110187.11782609,"2025-09-07 01:48:04",110225.24347826,"2025-09-07 02:08:05",110133.89369565,"2025-09-07 02:38:06",0,,"LOSE","LOSE","LOSE",,0,"2025-09-07 01:38:04","2025-09-07 02:38:06",FALSE,FALSE,
2350,"Sell","BTCUSDT","MWP-25","1","2025-09-07 01:38:04",110132.30847826,0,0,110187.11782609,"2025-09-07 01:48:04",110225.24347826,"2025-09-07 02:08:05",110133.89369565,"2025-09-07 02:38:06",0,,"LOSE","LOSE","LOSE",,0,"2025-09-07 01:38:04","2025-09-07 02:38:06",FALSE,FALSE,
2351,"FlowTrend Bearish + Sell","BTCUSDT","MWP-30","1","2025-09-07 01:45:04",110088.33173913,0,0,110247.515,"2025-09-07 01:55:05",110171.93326087,"2025-09-07 02:15:04",110052.18847826,"2025-09-07 02:45:06",0,,"LOSE","LOSE","WIN",,0,"2025-09-07 01:45:04","2025-09-07 02:45:06",FALSE,FALSE,
2352,"Sell","BTCUSDT","Range FRAMA3-99","1","2025-09-07 01:45:04",110088.33173913,0,0,110247.515,"2025-09-07 01:55:05",110171.93326087,"2025-09-07 02:15:05",110052.18847826,"2025-09-07 02:45:06",0,,"LOSE","LOSE","WIN",,0,"2025-09-07 01:45:04","2025-09-07 02:45:06",FALSE,FALSE,
2353,"Sell","BTCUSDT","MWP-30","1","2025-09-07 01:45:04",110088.33173913,0,0,110247.515,"2025-09-07 01:55:05",110171.92673913,"2025-09-07 02:15:05",110052.18847826,"2025-09-07 02:45:06",0,,"LOSE","LOSE","WIN",,0,"2025-09-07 01:45:04","2025-09-07 02:45:06",FALSE,FALSE,
2354,"Buy","BTCUSDT","MWP-20","1","2025-09-07 01:47:04",110164.35717391,0,0,110228.18369565,"2025-09-07 01:57:05",110170.02913043,"2025-09-07 02:17:05",110048.83130435,"2025-09-07 02:47:05",0,,"WIN","WIN","LOSE",,0,"2025-09-07 01:47:04","2025-09-07 02:47:05",FALSE,FALSE,
2355,"Buy","BTCUSDT","MWP-25","1","2025-09-07 01:47:04",110164.35717391,0,0,110228.18369565,"2025-09-07 01:57:05",110170.02913043,"2025-09-07 02:17:05",110048.83130435,"2025-09-07 02:47:05",0,,"WIN","WIN","LOSE",,0,"2025-09-07 01:47:04","2025-09-07 02:47:05",FALSE,FALSE,
2356,"Buy","BTCUSDT","UT-BOT2-10","1","2025-09-07 01:48:03",110184.64978261,0,0,110230.79543478,"2025-09-07 01:58:04",110164.35043478,"2025-09-07 02:18:04",110060.78326087,"2025-09-07 02:48:04",0,,"WIN","LOSE","LOSE",,0,"2025-09-07 01:48:03","2025-09-07 02:48:04",FALSE,FALSE,
2357,"Buy","BTCUSDT","MWP-27","1","2025-09-07 01:48:03",110184.64978261,0,0,110230.79543478,"2025-09-07 01:58:04",110164.35043478,"2025-09-07 02:18:04",110060.78326087,"2025-09-07 02:48:04",0,,"WIN","LOSE","LOSE",,0,"2025-09-07 01:48:03","2025-09-07 02:48:04",FALSE,FALSE,
2358,"Buy","BTCUSDT","MWP-30","1","2025-09-07 01:49:04",110241.13478261,0,0,110230.59717391,"2025-09-07 01:59:06",110129.26065217,"2025-09-07 02:19:05",110068.49130435,"2025-09-07 02:49:06",0,,"LOSE","LOSE","LOSE",,0,"2025-09-07 01:49:04","2025-09-07 02:49:06",FALSE,FALSE,
2359,"Buy","BTCUSDT","Range FRAMA3","1","2025-09-07 01:49:04",110241.13478261,0,0,110230.59717391,"2025-09-07 01:59:06",110129.26065217,"2025-09-07 02:19:05",110068.49130435,"2025-09-07 02:49:06",0,,"LOSE","LOSE","LOSE",,0,"2025-09-07 01:49:04","2025-09-07 02:49:06",FALSE,FALSE,
2360,"Buy","BTCUSDT","Range FRAMA3-99","1","2025-09-07 01:49:05",110241.13478261,0,0,110230.59717391,"2025-09-07 01:59:06",110129.26065217,"2025-09-07 02:19:04",110068.49130435,"2025-09-07 02:49:06",0,,"LOSE","LOSE","LOSE",,0,"2025-09-07 01:49:05","2025-09-07 02:49:06",FALSE,FALSE,
2361,"FlowTrend Bullish + Buy+","BTCUSDT","MWP-30","1","2025-09-07 01:49:05",110241.13478261,0,0,110230.59717391,"2025-09-07 01:59:06",110129.25630435,"2025-09-07 02:19:05",110068.49130435,"2025-09-07 02:49:06",0,,"LOSE","LOSE","LOSE",,0,"2025-09-07 01:49:05","2025-09-07 02:49:06",FALSE,FALSE,
2362,"Sell","BTCUSDT","MWP-20","1","2025-09-07 02:13:03",110171.89043478,0,0,110227.07391304,"2025-09-07 02:23:04",110075.02934783,"2025-09-07 02:43:05",110068.2615,"2025-09-07 03:13:05",0,,"LOSE","WIN","WIN",,0,"2025-09-07 02:13:03","2025-09-07 03:13:05",FALSE,FALSE,
2363,"Sell","BTCUSDT","MWP-25","1","2025-09-07 02:13:03",110171.89043478,0,0,110227.07391304,"2025-09-07 02:23:04",110075.02934783,"2025-09-07 02:43:05",110068.2615,"2025-09-07 03:13:05",0,,"LOSE","WIN","WIN",,0,"2025-09-07 02:13:03","2025-09-07 03:13:05",FALSE,FALSE,
2364,"Sell","BTCUSDT","MWP-27","1","2025-09-07 02:13:03",110171.89043478,0,0,110227.07391304,"2025-09-07 02:23:04",110075.02934783,"2025-09-07 02:43:05",110068.2615,"2025-09-07 03:13:05",0,,"LOSE","WIN","WIN",,0,"2025-09-07 02:13:03","2025-09-07 03:13:05",FALSE,FALSE,
2365,"Sell","BTCUSDT","UT-BOT2-10","1","2025-09-07 02:13:03",110171.89043478,0,0,110227.07391304,"2025-09-07 02:23:04",110075.02934783,"2025-09-07 02:43:05",110068.2615,"2025-09-07 03:13:05",0,,"LOSE","WIN","WIN",,0,"2025-09-07 02:13:03","2025-09-07 03:13:05",FALSE,FALSE,
2366,"FlowTrend Bearish + Sell+","BTCUSDT","MWP-30","1","2025-09-07 02:19:04",110129.26065217,0,0,110172.98652174,"2025-09-07 02:29:06",110068.49130435,"2025-09-07 02:49:06",110061.2473913,"2025-09-07 03:19:06",0,,"LOSE","WIN","WIN",,0,"2025-09-07 02:19:04","2025-09-07 03:19:06",FALSE,FALSE,
2367,"Sell","BTCUSDT","MWP-30","1","2025-09-07 02:19:04",110129.26065217,0,0,110172.98652174,"2025-09-07 02:29:06",110068.49130435,"2025-09-07 02:49:06",110061.2473913,"2025-09-07 03:19:06",0,,"LOSE","WIN","WIN",,0,"2025-09-07 02:19:04","2025-09-07 03:19:06",FALSE,FALSE,
2368,"Buy","BTCUSDT","MWP-20","1","2025-09-07 02:22:04",110207.70217391,0,0,110148.83434783,"2025-09-07 02:32:06",110054.15608696,"2025-09-07 02:52:05",110079.79326087,"2025-09-07 03:22:05",0,,"LOSE","LOSE","LOSE",,0,"2025-09-07 02:22:04","2025-09-07 03:22:05",FALSE,FALSE,
2369,"Buy","BTCUSDT","UT-BOT2-10","1","2025-09-07 02:22:04",110207.70217391,0,0,110148.83434783,"2025-09-07 02:32:06",110054.15608696,"2025-09-07 02:52:05",110079.79326087,"2025-09-07 03:22:05",0,,"LOSE","LOSE","LOSE",,0,"2025-09-07 02:22:04","2025-09-07 03:22:05",FALSE,FALSE,
2370,"Buy","BTCUSDT","MWP-27","1","2025-09-07 02:23:03",110227.07391304,0,0,110165.32065217,"2025-09-07 02:33:05",110022.8173913,"2025-09-07 02:53:05",110060.09369565,"2025-09-07 03:23:05",0,,"LOSE","LOSE","LOSE",,0,"2025-09-07 02:23:03","2025-09-07 03:23:05",FALSE,FALSE,
2371,"Buy","BTCUSDT","MWP-25","1","2025-09-07 02:23:03",110227.07391304,0,0,110165.32065217,"2025-09-07 02:33:05",110022.8173913,"2025-09-07 02:53:05",110060.09369565,"2025-09-07 03:23:05",0,,"LOSE","LOSE","LOSE",,0,"2025-09-07 02:23:03","2025-09-07 03:23:05",FALSE,FALSE,
2372,"Sell","BTCUSDT","MWP-20","1","2025-09-07 02:30:04",110160.27,0,0,110108.21195652,"2025-09-07 02:40:04",110037.1073913,"2025-09-07 03:00:05",110066.38043478,"2025-09-07 03:30:05",0,,"WIN","WIN","WIN",,0,"2025-09-07 02:30:04","2025-09-07 03:30:05",FALSE,FALSE,
2373,"Sell","BTCUSDT","UT-BOT2-10","1","2025-09-07 02:30:04",110160.27,0,0,110108.21195652,"2025-09-07 02:40:04",110037.1073913,"2025-09-07 03:00:05",110066.38043478,"2025-09-07 03:30:06",0,,"WIN","WIN","WIN",,0,"2025-09-07 02:30:04","2025-09-07 03:30:06",FALSE,FALSE,
2374,"FlowTrend Bearish + Sell+","BTCUSDT","MWP-20","1","2025-09-07 02:30:04",110160.27,0,0,110108.21195652,"2025-09-07 02:40:04",110037.1073913,"2025-09-07 03:00:06",110066.38043478,"2025-09-07 03:30:05",0,,"WIN","WIN","WIN",,0,"2025-09-07 02:30:04","2025-09-07 03:30:05",FALSE,FALSE,
2375,"Sell","BTCUSDT","MWP-25","1","2025-09-07 02:38:05",110133.89369565,0,0,110060.78326087,"2025-09-07 02:48:04",110059.38043478,"2025-09-07 03:08:06",110079.58675,"2025-09-07 03:38:06",0,,"WIN","WIN","WIN",,0,"2025-09-07 02:38:05","2025-09-07 03:38:06",FALSE,FALSE,
2376,"FlowTrend Bearish + Sell+","BTCUSDT","MWP-25","1","2025-09-07 02:38:05",110133.89369565,0,0,110060.78326087,"2025-09-07 02:48:04",110059.38043478,"2025-09-07 03:08:06",110079.58675,"2025-09-07 03:38:06",0,,"WIN","WIN","WIN",,0,"2025-09-07 02:38:05","2025-09-07 03:38:06",FALSE,FALSE,
2377,"Sell","BTCUSDT","MWP-27","1","2025-09-07 02:39:03",110117.86347826,0,0,110068.48478261,"2025-09-07 02:49:06",110059.74717391,"2025-09-07 03:09:05",110082.03086957,"2025-09-07 03:39:05",0,,"WIN","WIN","WIN",,0,"2025-09-07 02:39:03","2025-09-07 03:39:05",FALSE,FALSE,
2378,"FlowTrend Bearish + Sell","BTCUSDT","MWP-27","1","2025-09-07 02:39:03",110117.86347826,0,0,110068.48478261,"2025-09-07 02:49:06",110059.74282609,"2025-09-07 03:09:05",110082.03086957,"2025-09-07 03:39:05",0,,"WIN","WIN","WIN",,0,"2025-09-07 02:39:03","2025-09-07 03:39:05",FALSE,FALSE,
2379,"Buy","BTCUSDT","UT-BOT2-10","1","2025-09-07 03:14:03",110068.23975,0,0,110058.12130435,"2025-09-07 03:24:05",110127.87782609,"2025-09-07 03:44:05",110197.68826087,"2025-09-07 04:14:04",0,,"LOSE","WIN","WIN",,0,"2025-09-07 03:14:03","2025-09-07 04:14:04",FALSE,FALSE,
2380,"Buy","BTCUSDT","MWP-25","1","2025-09-07 03:41:03",110111.62673913,0,0,110110.34413043,"2025-09-07 03:51:04",110181.11673913,"2025-09-07 04:11:06",110165.14347826,"2025-09-07 04:41:05",0,,"LOSE","WIN","WIN",,0,"2025-09-07 03:41:03","2025-09-07 04:41:05",FALSE,FALSE,
2381,"Buy","BTCUSDT","MWP-20","1","2025-09-07 03:41:03",110111.62673913,0,0,110110.34413043,"2025-09-07 03:51:04",110181.11673913,"2025-09-07 04:11:06",110165.14347826,"2025-09-07 04:41:05",0,,"LOSE","WIN","WIN",,0,"2025-09-07 03:41:03","2025-09-07 04:41:05",FALSE,FALSE,
2382,"Buy","BTCUSDT","MWP-27","1","2025-09-07 03:41:03",110111.62673913,0,0,110110.34413043,"2025-09-07 03:51:04",110181.11673913,"2025-09-07 04:11:06",110165.14347826,"2025-09-07 04:41:05",0,,"LOSE","WIN","WIN",,0,"2025-09-07 03:41:03","2025-09-07 04:41:05",FALSE,FALSE,
2383,"Buy","BTCUSDT","Range FRAMA3-99","1","2025-09-07 03:42:04",110130.53478261,0,0,110132.45956522,"2025-09-07 03:52:06",110181.11673913,"2025-09-07 04:12:06",110165.12630435,"2025-09-07 04:42:06",0,,"WIN","WIN","WIN",,0,"2025-09-07 03:42:04","2025-09-07 04:42:06",FALSE,FALSE,
2384,"FlowTrend Bullish + Buy+","BTCUSDT","MWP-30","1","2025-09-07 03:42:04",110130.53478261,0,0,110132.45956522,"2025-09-07 03:52:06",110181.11673913,"2025-09-07 04:12:06",110165.12630435,"2025-09-07 04:42:06",0,,"WIN","WIN","WIN",,0,"2025-09-07 03:42:04","2025-09-07 04:42:06",FALSE,FALSE,
2385,"Buy","BTCUSDT","MWP-30","1","2025-09-07 03:42:04",110130.53478261,0,0,110132.45956522,"2025-09-07 03:52:06",110181.11673913,"2025-09-07 04:12:06",110165.12630435,"2025-09-07 04:42:06",0,,"WIN","WIN","WIN",,0,"2025-09-07 03:42:04","2025-09-07 04:42:06",FALSE,FALSE,
2386,"Sell","BTCUSDT","MWP-20","1","2025-09-07 03:51:03",110110.34413043,0,0,110164.9126087,"2025-09-07 04:01:04",110181.11825,"2025-09-07 04:21:04",110201.53673913,"2025-09-07 04:51:04",0,,"LOSE","LOSE","LOSE",,0,"2025-09-07 03:51:03","2025-09-07 04:51:04",FALSE,FALSE,
2387,"FlowTrend Bullish + Buy+","BTCUSDT","MWP-20","1","2025-09-07 03:55:03",110150.62434783,0,0,110151.4976087,"2025-09-07 04:05:05",110176.62326087,"2025-09-07 04:25:04",110204.62608696,"2025-09-07 04:55:05",0,,"WIN","WIN","WIN",,0,"2025-09-07 03:55:03","2025-09-07 04:55:05",FALSE,FALSE,
2388,"Buy","BTCUSDT","MWP-20","1","2025-09-07 03:55:03",110150.62434783,0,0,110151.4976087,"2025-09-07 04:05:05",110176.62326087,"2025-09-07 04:25:04",110204.62608696,"2025-09-07 04:55:05",0,,"WIN","WIN","WIN",,0,"2025-09-07 03:55:03","2025-09-07 04:55:05",FALSE,FALSE,
2389,"Sell","BTCUSDT","MWP-20","1","2025-09-07 03:59:04",110127.79804348,0,0,110178.2673913,"2025-09-07 04:09:05",110192.95826087,"2025-09-07 04:29:06",110200.0273913,"2025-09-07 04:59:05",0,,"LOSE","LOSE","LOSE",,0,"2025-09-07 03:59:04","2025-09-07 04:59:05",FALSE,FALSE,
2390,"FlowTrend Bullish + Buy","BTCUSDT","MWP-20","1","2025-09-07 04:09:03",110178.21304348,0,0,110190.27521739,"2025-09-07 04:19:04",110148.07608696,"2025-09-07 04:39:05",110185.85065217,"2025-09-07 05:09:05",0,,"WIN","LOSE","WIN",,0,"2025-09-07 04:09:03","2025-09-07 05:09:05",FALSE,FALSE,
