"id","action","symbol","strategy","tf","entry_time","entry_price","order_value","order_interval","price_10min","price_10min_ts","price_30min","price_30min_ts","price_60min","price_60min_ts","price_1day","price_1day_ts","result_10min","result_30min","result_60min","result_1day","pnl","created_at","updated_at","trade","martingale","signal_time"
3350,"FlowTrend Bullish + Buy+","BTCUSDT","MWP-30","1","2025-09-10 03:50:08",111429.32521739,0,0,111523.59326087,"2025-09-10 04:00:06",111569.73434783,"2025-09-10 04:20:06",111374.07782609,"2025-09-10 04:50:06",0,,"WIN","WIN","LOSE",,0,"2025-09-10 03:50:08","2025-09-10 04:50:06",FALSE,FALSE,
3351,"Buy","BTCUSDT","MWP-30","1","2025-09-10 03:50:08",111429.32521739,0,0,111523.59326087,"2025-09-10 04:00:07",111569.73434783,"2025-09-10 04:20:07",111374.07782609,"2025-09-10 04:50:06",0,,"WIN","WIN","LOSE",,0,"2025-09-10 03:50:08","2025-09-10 04:50:06",FALSE,FALSE,
3352,"FlowTrend Bullish + Buy+","BTCUSDT","MWP-25","1","2025-09-10 03:50:08",111429.32521739,0,0,111523.59326087,"2025-09-10 04:00:06",111569.73434783,"2025-09-10 04:20:06",111374.07782609,"2025-09-10 04:50:06",0,,"WIN","WIN","LOSE",,0,"2025-09-10 03:50:08","2025-09-10 04:50:06",FALSE,FALSE,
3353,"Buy","BTCUSDT","MWP-25","1","2025-09-10 03:50:08",111429.32521739,0,0,111523.59043478,"2025-09-10 04:00:07",111569.71695652,"2025-09-10 04:20:07",111374.07782609,"2025-09-10 04:50:07",0,,"WIN","WIN","LOSE",,0,"2025-09-10 03:50:08","2025-09-10 04:50:07",FALSE,FALSE,
3354,"Sell","BTCUSDT","MWP-20","1","2025-09-10 04:18:03",111555.7076087,0,0,111378.99608696,"2025-09-10 04:28:05",111363.96434783,"2025-09-10 04:48:04",111502.08478261,"2025-09-10 05:18:05",0,,"WIN","WIN","WIN",,0,"2025-09-10 04:18:03","2025-09-10 05:18:05",FALSE,FALSE,
3355,"Sell","BTCUSDT","UT-BOT2-10","1","2025-09-10 04:18:03",111555.7076087,0,0,111378.99608696,"2025-09-10 04:28:05",111363.96434783,"2025-09-10 04:48:04",111502.09065217,"2025-09-10 05:18:05",0,,"WIN","WIN","WIN",,0,"2025-09-10 04:18:03","2025-09-10 05:18:05",FALSE,FALSE,
3356,"Sell","BTCUSDT","MWP-27","1","2025-09-10 04:23:03",111463.09847826,0,0,111397.69586957,"2025-09-10 04:33:04",111373.2776087,"2025-09-10 04:53:04",111459.58586957,"2025-09-10 05:23:05",0,,"WIN","WIN","WIN",,0,"2025-09-10 04:23:03","2025-09-10 05:23:05",FALSE,FALSE,
3357,"Sell","BTCUSDT","MWP-25","1","2025-09-10 04:23:03",111463.09847826,0,0,111397.69586957,"2025-09-10 04:33:04",111373.2776087,"2025-09-10 04:53:04",111459.58586957,"2025-09-10 05:23:05",0,,"WIN","WIN","WIN",,0,"2025-09-10 04:23:03","2025-09-10 05:23:05",FALSE,FALSE,
3358,"Sell","BTCUSDT","MWP-30","1","2025-09-10 04:26:02",111396.985,0,0,111495.91130435,"2025-09-10 04:36:03",111285.39847826,"2025-09-10 04:56:03",111416.48391304,"2025-09-10 05:26:03",0,,"LOSE","WIN","LOSE",,0,"2025-09-10 04:26:02","2025-09-10 05:26:03",FALSE,FALSE,
3359,"FlowTrend Bearish + Sell+","BTCUSDT","MWP-30","1","2025-09-10 04:26:02",111396.985,0,0,111495.91130435,"2025-09-10 04:36:03",111285.39847826,"2025-09-10 04:56:03",111416.48391304,"2025-09-10 05:26:03",0,,"LOSE","WIN","LOSE",,0,"2025-09-10 04:26:02","2025-09-10 05:26:03",FALSE,FALSE,
3360,"Buy","BTCUSDT","UT-BOT2-10","1","2025-09-10 04:35:03",111502.30543478,0,0,111432.15956522,"2025-09-10 04:45:04",111333.46065217,"2025-09-10 05:05:04",111469.69695652,"2025-09-10 05:35:04",0,,"LOSE","LOSE","LOSE",,0,"2025-09-10 04:35:03","2025-09-10 05:35:04",FALSE,FALSE,
3361,"Sell","BTCUSDT","UT-BOT2-10","1","2025-09-10 04:48:03",111363.96434783,0,0,111270.14130435,"2025-09-10 04:58:05",111502.09065217,"2025-09-10 05:18:05",111510.25369565,"2025-09-10 05:48:04",0,,"WIN","LOSE","LOSE",,0,"2025-09-10 04:48:03","2025-09-10 05:48:04",FALSE,FALSE,
3362,"Sell","BTCUSDT","Range Filter5","5","2025-09-10 04:55:05",111330.17804348,0,0,111333.465,"2025-09-10 05:05:05",111418.84478261,"2025-09-10 05:25:06",111571.06434783,"2025-09-10 05:55:06",0,,"LOSE","LOSE","LOSE",,0,"2025-09-10 04:55:05","2025-09-10 05:55:06",FALSE,FALSE,
3363,"Buy","BTCUSDT","MWP-20","1","2025-09-10 05:08:03",111368.04043478,0,0,111502.09065217,"2025-09-10 05:18:05",111461.51065217,"2025-09-10 05:38:05",111500.44152174,"2025-09-10 06:08:05",0,,"WIN","WIN","WIN",,0,"2025-09-10 05:08:03","2025-09-10 06:08:05",FALSE,FALSE,
3364,"Buy","BTCUSDT","UT-BOT2-10","1","2025-09-10 05:08:03",111368.04043478,0,0,111502.08478261,"2025-09-10 05:18:05",111461.51065217,"2025-09-10 05:38:05",111500.44152174,"2025-09-10 06:08:05",0,,"WIN","WIN","WIN",,0,"2025-09-10 05:08:03","2025-09-10 06:08:05",FALSE,FALSE,
3365,"Buy","BTCUSDT","Range FRAMA3-99","1","2025-09-10 05:09:03",111475.53391304,0,0,111501.36152174,"2025-09-10 05:19:06",111428.90413043,"2025-09-10 05:39:05",111544.79456522,"2025-09-10 06:09:05",0,,"WIN","LOSE","WIN",,0,"2025-09-10 05:09:03","2025-09-10 06:09:05",FALSE,FALSE,
3366,"Buy","BTCUSDT","MWP-30","1","2025-09-10 05:09:03",111475.53391304,0,0,111501.36152174,"2025-09-10 05:19:06",111426.02913043,"2025-09-10 05:39:05",111544.79456522,"2025-09-10 06:09:05",0,,"WIN","LOSE","WIN",,0,"2025-09-10 05:09:03","2025-09-10 06:09:05",FALSE,FALSE,
3367,"Buy","BTCUSDT","MWP-25","1","2025-09-10 05:09:03",111475.53391304,0,0,111501.36152174,"2025-09-10 05:19:06",111426.02913043,"2025-09-10 05:39:05",111544.79456522,"2025-09-10 06:09:05",0,,"WIN","LOSE","WIN",,0,"2025-09-10 05:09:03","2025-09-10 06:09:05",FALSE,FALSE,
3368,"Buy","BTCUSDT","Range FRAMA3","1","2025-09-10 05:09:03",111475.53391304,0,0,111501.36152174,"2025-09-10 05:19:06",111426.02913043,"2025-09-10 05:39:05",111544.79456522,"2025-09-10 06:09:05",0,,"WIN","LOSE","WIN",,0,"2025-09-10 05:09:03","2025-09-10 06:09:05",FALSE,FALSE,
3369,"Buy","BTCUSDT","MWP-27","1","2025-09-10 05:09:03",111475.53391304,0,0,111501.36152174,"2025-09-10 05:19:06",111428.90413043,"2025-09-10 05:39:05",111544.79456522,"2025-09-10 06:09:05",0,,"WIN","LOSE","WIN",,0,"2025-09-10 05:09:03","2025-09-10 06:09:05",FALSE,FALSE,
3370,"Sell","BTCUSDT","UT-BOT2-10","1","2025-09-10 05:27:03",111414.01043478,0,0,111487.67326087,"2025-09-10 05:37:04",111559.82847826,"2025-09-10 05:57:05",111428.1376087,"2025-09-10 06:27:04",0,,"LOSE","LOSE","LOSE",,0,"2025-09-10 05:27:03","2025-09-10 06:27:04",FALSE,FALSE,
3371,"Buy","BTCUSDT","UT-BOT2-10","1","2025-09-10 05:34:04",111461.52195652,0,0,111500.5176087,"2025-09-10 05:44:05",111435.1123913,"2025-09-10 06:04:04",111396.79086957,"2025-09-10 06:34:05",0,,"WIN","LOSE","LOSE",,0,"2025-09-10 05:34:04","2025-09-10 06:34:05",FALSE,FALSE,
3372,"Sell","BTCUSDT","UT-BOT2-10","1","2025-09-10 05:40:03",111393.255,0,0,111483.24826087,"2025-09-10 05:50:06",111509.98152174,"2025-09-10 06:10:05",111431.0726087,"2025-09-10 06:40:05",0,,"LOSE","LOSE","LOSE",,0,"2025-09-10 05:40:03","2025-09-10 06:40:05",FALSE,FALSE,
3373,"Sell","BTCUSDT","MWP-20","1","2025-09-10 05:40:03",111393.255,0,0,111483.24826087,"2025-09-10 05:50:06",111509.98152174,"2025-09-10 06:10:05",111431.0726087,"2025-09-10 06:40:05",0,,"LOSE","LOSE","LOSE",,0,"2025-09-10 05:40:03","2025-09-10 06:40:05",FALSE,FALSE,
3374,"Buy","BTCUSDT","UT-BOT2-10","1","2025-09-10 05:43:03",111496.87695652,0,0,111631.30630435,"2025-09-10 05:53:05",111506.32347826,"2025-09-10 06:13:05",111514.45021739,"2025-09-10 06:43:04",0,,"WIN","WIN","WIN",,0,"2025-09-10 05:43:03","2025-09-10 06:43:04",FALSE,FALSE,
3375,"Buy","BTCUSDT","MWP-20","1","2025-09-10 05:45:04",111522.40869565,0,0,111571.06434783,"2025-09-10 05:55:06",111452.78869565,"2025-09-10 06:15:06",111542.26608696,"2025-09-10 06:45:06",0,,"WIN","LOSE","WIN",,0,"2025-09-10 05:45:04","2025-09-10 06:45:06",FALSE,FALSE,
3376,"FlowTrend Bullish + Buy","BTCUSDT","MWP-20","1","2025-09-10 05:45:04",111522.40869565,0,0,111571.06434783,"2025-09-10 05:55:06",111452.78869565,"2025-09-10 06:15:06",111542.26608696,"2025-09-10 06:45:06",0,,"WIN","LOSE","WIN",,0,"2025-09-10 05:45:04","2025-09-10 06:45:06",FALSE,FALSE,
3377,"Sell","BTCUSDT","UT-BOT2-10","1","2025-09-10 06:03:03",111472.3623913,0,0,111506.32347826,"2025-09-10 06:13:05",111407.94043478,"2025-09-10 06:33:05",111492.85,"2025-09-10 07:03:05",0,,"LOSE","WIN","LOSE",,0,"2025-09-10 06:03:03","2025-09-10 07:03:05",FALSE,FALSE,
3378,"Sell","BTCUSDT","Range FRAMA3-99","1","2025-09-10 06:03:03",111472.3623913,0,0,111506.32347826,"2025-09-10 06:13:05",111407.94043478,"2025-09-10 06:33:05",111492.85,"2025-09-10 07:03:05",0,,"LOSE","WIN","LOSE",,0,"2025-09-10 06:03:03","2025-09-10 07:03:05",FALSE,FALSE,
3379,"Sell","BTCUSDT","Range FRAMA3","1","2025-09-10 06:03:03",111472.3623913,0,0,111506.32347826,"2025-09-10 06:13:05",111407.94043478,"2025-09-10 06:33:05",111492.85,"2025-09-10 07:03:05",0,,"LOSE","WIN","LOSE",,0,"2025-09-10 06:03:03","2025-09-10 07:03:05",FALSE,FALSE,
3380,"Sell","BTCUSDT","MWP-20","1","2025-09-10 06:04:03",111435.12695652,0,0,111475.35152174,"2025-09-10 06:14:04",111396.79086957,"2025-09-10 06:34:05",111495.92086957,"2025-09-10 07:04:05",0,,"LOSE","WIN","LOSE",,0,"2025-09-10 06:04:03","2025-09-10 07:04:05",FALSE,FALSE,
3381,"Buy","BTCUSDT","UT-BOT2-10","1","2025-09-10 06:12:04",111570.8126087,0,0,111399.85347826,"2025-09-10 06:22:05",111488.82978261,"2025-09-10 06:42:05",111397.6826087,"2025-09-10 07:12:06",0,,"LOSE","LOSE","LOSE",,0,"2025-09-10 06:12:04","2025-09-10 07:12:06",FALSE,FALSE,
3382,"Sell","BTCUSDT","UT-BOT2-10","1","2025-09-10 06:16:03",111460.23304348,0,0,111442.54891304,"2025-09-10 06:26:05",111529.76934783,"2025-09-10 06:46:05",111374.78891304,"2025-09-10 07:16:05",0,,"WIN","LOSE","WIN",,0,"2025-09-10 06:16:03","2025-09-10 07:16:05",FALSE,FALSE,
3383,"FlowTrend Bearish + Sell+","BTCUSDT","MWP-25","1","2025-09-10 06:20:04",111403.20043478,0,0,111444.42673913,"2025-09-10 06:30:06",111533.41652174,"2025-09-10 06:50:06",111353.12282609,"2025-09-10 07:20:07",0,,"LOSE","LOSE","WIN",,0,"2025-09-10 06:20:04","2025-09-10 07:20:07",FALSE,FALSE,
3384,"Sell","BTCUSDT","MWP-25","1","2025-09-10 06:20:04",111403.20043478,0,0,111444.42673913,"2025-09-10 06:30:06",111533.41652174,"2025-09-10 06:50:06",111353.12282609,"2025-09-10 07:20:07",0,,"LOSE","LOSE","WIN",,0,"2025-09-10 06:20:04","2025-09-10 07:20:07",FALSE,FALSE,
3385,"Sell","BTCUSDT","MWP-27","1","2025-09-10 06:35:04",111374.78891304,0,0,111542.26608696,"2025-09-10 06:45:06",111556.69934783,"2025-09-10 07:05:05",111174.36543478,"2025-09-10 07:35:06",0,,"LOSE","LOSE","WIN",,0,"2025-09-10 06:35:04","2025-09-10 07:35:06",FALSE,FALSE,
3386,"FlowTrend Bearish + Sell+","BTCUSDT","MWP-27","1","2025-09-10 06:35:04",111374.79543478,0,0,111542.26608696,"2025-09-10 06:45:06",111556.69934783,"2025-09-10 07:05:05",111174.36543478,"2025-09-10 07:35:06",0,,"LOSE","LOSE","WIN",,0,"2025-09-10 06:35:04","2025-09-10 07:35:06",FALSE,FALSE,
3387,"Buy","BTCUSDT","UT-BOT2-10","1","2025-09-10 06:39:03",111444.0526087,0,0,111507.77152174,"2025-09-10 06:49:06",111490.86195652,"2025-09-10 07:09:06",111252.10434783,"2025-09-10 07:39:05",0,,"WIN","WIN","LOSE",,0,"2025-09-10 06:39:03","2025-09-10 07:39:05",FALSE,FALSE,
3388,"Buy","BTCUSDT","Range FRAMA3","1","2025-09-10 06:44:04",111558.27586957,0,0,111553.65913043,"2025-09-10 06:54:05",111427.73978261,"2025-09-10 07:14:06",111252.13630435,"2025-09-10 07:44:06",0,,"LOSE","LOSE","LOSE",,0,"2025-09-10 06:44:04","2025-09-10 07:44:06",FALSE,FALSE,
3389,"Buy","BTCUSDT","MWP-20","1","2025-09-10 06:44:04",111558.27586957,0,0,111553.65913043,"2025-09-10 06:54:05",111427.73978261,"2025-09-10 07:14:06",111252.13630435,"2025-09-10 07:44:06",0,,"LOSE","LOSE","LOSE",,0,"2025-09-10 06:44:04","2025-09-10 07:44:06",FALSE,FALSE,
3390,"FlowTrend Bullish + Buy+","BTCUSDT","MWP-20","1","2025-09-10 06:44:04",111558.27586957,0,0,111553.65913043,"2025-09-10 06:54:06",111427.73978261,"2025-09-10 07:14:06",111252.13630435,"2025-09-10 07:44:06",0,,"LOSE","LOSE","LOSE",,0,"2025-09-10 06:44:04","2025-09-10 07:44:06",FALSE,FALSE,
3391,"Buy","BTCUSDT","Range FRAMA3-99","1","2025-09-10 06:44:04",111558.27586957,0,0,111553.65913043,"2025-09-10 06:54:05",111427.73978261,"2025-09-10 07:14:06",111252.13630435,"2025-09-10 07:44:06",0,,"LOSE","LOSE","LOSE",,0,"2025-09-10 06:44:04","2025-09-10 07:44:06",FALSE,FALSE,
3392,"Sell","BTCUSDT","MWP-20","1","2025-09-10 07:10:05",111414.83065217,0,0,111353.12282609,"2025-09-10 07:20:08",111224.51956522,"2025-09-10 07:40:07",111152.08282609,"2025-09-10 08:10:06",0,,"WIN","WIN","WIN",,0,"2025-09-10 07:10:05","2025-09-10 08:10:06",FALSE,FALSE,
3393,"Sell","BTCUSDT","Range FRAMA3","1","2025-09-10 07:10:05",111414.83065217,0,0,111353.12282609,"2025-09-10 07:20:08",111213.18847826,"2025-09-10 07:40:07",111152.08282609,"2025-09-10 08:10:06",0,,"WIN","WIN","WIN",,0,"2025-09-10 07:10:05","2025-09-10 08:10:06",FALSE,FALSE,
3394,"FlowTrend Bearish + Sell+","BTCUSDT","MWP-20","1","2025-09-10 07:10:05",111414.83065217,0,0,111353.12282609,"2025-09-10 07:20:08",111213.18847826,"2025-09-10 07:40:07",111152.08282609,"2025-09-10 08:10:06",0,,"WIN","WIN","WIN",,0,"2025-09-10 07:10:05","2025-09-10 08:10:06",FALSE,FALSE,
3395,"Sell","BTCUSDT","Range FRAMA3-99","1","2025-09-10 07:10:05",111414.83065217,0,0,111353.12282609,"2025-09-10 07:20:08",111213.18847826,"2025-09-10 07:40:07",111152.08282609,"2025-09-10 08:10:06",0,,"WIN","WIN","WIN",,0,"2025-09-10 07:10:05","2025-09-10 08:10:06",FALSE,FALSE,
3396,"Sell","BTCUSDT","UT-BOT2-10","1","2025-09-10 07:10:05",111414.83065217,0,0,111353.12282609,"2025-09-10 07:20:08",111224.51956522,"2025-09-10 07:40:07",111147.69456522,"2025-09-10 08:10:07",0,,"WIN","WIN","WIN",,0,"2025-09-10 07:10:05","2025-09-10 08:10:07",FALSE,FALSE,
3397,"Sell","BTCUSDT","MWP-30","1","2025-09-10 07:17:04",111368.92478261,0,0,111179.69304348,"2025-09-10 07:27:06",111214.87956522,"2025-09-10 07:47:06",111189.2173913,"2025-09-10 08:17:05",0,,"WIN","WIN","WIN",,0,"2025-09-10 07:17:04","2025-09-10 08:17:05",FALSE,FALSE,
3398,"FlowTrend Bearish + Sell+","BTCUSDT","MWP-30","1","2025-09-10 07:17:04",111368.92478261,0,0,111179.69304348,"2025-09-10 07:27:06",111214.87956522,"2025-09-10 07:47:06",111189.2173913,"2025-09-10 08:17:05",0,,"WIN","WIN","WIN",,0,"2025-09-10 07:17:04","2025-09-10 08:17:05",FALSE,FALSE,
3399,"Buy","BTCUSDT","UT-BOT2-10","1","2025-09-10 08:07:03",111148.59630435,0,0,111189.2123913,"2025-09-10 08:17:05",111052.34521739,"2025-09-10 08:37:05",111203.54217391,"2025-09-10 09:07:05",0,,"WIN","LOSE","WIN",,0,"2025-09-10 08:07:03","2025-09-10 09:07:05",FALSE,FALSE,
3400,"Buy","BTCUSDT","Range FRAMA3-99","1","2025-09-10 08:07:03",111148.59630435,0,0,111189.2123913,"2025-09-10 08:17:05",111052.34521739,"2025-09-10 08:37:05",111203.54217391,"2025-09-10 09:07:05",0,,"WIN","LOSE","WIN",,0,"2025-09-10 08:07:03","2025-09-10 09:07:05",FALSE,FALSE,
3401,"Buy","BTCUSDT","MWP-20","1","2025-09-10 08:10:05",111152.08282609,0,0,111160.87847826,"2025-09-10 08:20:07",110980.8223913,"2025-09-10 08:40:07",111276.0773913,"2025-09-10 09:10:08",0,,"WIN","LOSE","WIN",,0,"2025-09-10 08:10:05","2025-09-10 09:10:08",FALSE,FALSE,
3402,"Sell","BTCUSDT","Range FRAMA3","1","2025-09-10 08:23:03",111001.9123913,0,0,110943.99347826,"2025-09-10 08:33:05",111008.67326087,"2025-09-10 08:53:05",111329.59978261,"2025-09-10 09:23:05",0,,"WIN","LOSE","LOSE",,0,"2025-09-10 08:23:03","2025-09-10 09:23:05",FALSE,FALSE,
3403,"Sell","BTCUSDT","Range FRAMA3-99","1","2025-09-10 08:23:03",111001.9123913,0,0,110943.99347826,"2025-09-10 08:33:05",111008.67326087,"2025-09-10 08:53:05",111329.59978261,"2025-09-10 09:23:05",0,,"WIN","LOSE","LOSE",,0,"2025-09-10 08:23:03","2025-09-10 09:23:05",FALSE,FALSE,
3404,"Sell","BTCUSDT","UT-BOT2-10","1","2025-09-10 08:23:03",111001.9123913,0,0,110943.99347826,"2025-09-10 08:33:05",111008.67326087,"2025-09-10 08:53:05",111329.59978261,"2025-09-10 09:23:05",0,,"WIN","LOSE","LOSE",,0,"2025-09-10 08:23:03","2025-09-10 09:23:05",FALSE,FALSE,
3405,"FlowTrend Bearish + Sell","BTCUSDT","MWP-20","1","2025-09-10 08:30:07",110957.67695652,0,0,110989.57586957,"2025-09-10 08:40:08",111032.66282609,"2025-09-10 09:00:09",111359.89391304,"2025-09-10 09:30:08",0,,"LOSE","LOSE","LOSE",,0,"2025-09-10 08:30:07","2025-09-10 09:30:08",FALSE,FALSE,
3406,"Sell","BTCUSDT","MWP-20","1","2025-09-10 08:30:07",110957.67695652,0,0,110989.57586957,"2025-09-10 08:40:08",111032.66282609,"2025-09-10 09:00:09",111359.89391304,"2025-09-10 09:30:08",0,,"LOSE","LOSE","LOSE",,0,"2025-09-10 08:30:07","2025-09-10 09:30:08",FALSE,FALSE,
3407,"Buy","BTCUSDT","UT-BOT2-10","1","2025-09-10 09:01:06",111203.77413043,0,0,111288.47456522,"2025-09-10 09:11:07",111351.31782609,"2025-09-10 09:31:06",111400.07673913,"2025-09-10 10:01:07",0,,"WIN","WIN","WIN",,0,"2025-09-10 09:01:06","2025-09-10 10:01:07",FALSE,FALSE,
3408,"Buy","BTCUSDT","Range FRAMA3","1","2025-09-10 09:01:06",111203.77413043,0,0,111288.47456522,"2025-09-10 09:11:07",111351.31782609,"2025-09-10 09:31:06",111400.07673913,"2025-09-10 10:01:07",0,,"WIN","WIN","WIN",,0,"2025-09-10 09:01:06","2025-09-10 10:01:07",FALSE,FALSE,
3409,"Buy","BTCUSDT","Range FRAMA3-99","1","2025-09-10 09:01:06",111203.77413043,0,0,111288.47456522,"2025-09-10 09:11:07",111351.31782609,"2025-09-10 09:31:06",111400.08108696,"2025-09-10 10:01:07",0,,"WIN","WIN","WIN",,0,"2025-09-10 09:01:06","2025-09-10 10:01:07",FALSE,FALSE,
3410,"Buy","BTCUSDT","MWP-20","1","2025-09-10 09:01:06",111203.77413043,0,0,111288.47456522,"2025-09-10 09:11:07",111351.31782609,"2025-09-10 09:31:06",111400.07673913,"2025-09-10 10:01:07",0,,"WIN","WIN","WIN",,0,"2025-09-10 09:01:06","2025-09-10 10:01:07",FALSE,FALSE,
3411,"FlowTrend Bullish + Buy+","BTCUSDT","MWP-20","1","2025-09-10 09:01:06",111203.77413043,0,0,111288.47456522,"2025-09-10 09:11:07",111351.31782609,"2025-09-10 09:31:07",111400.07673913,"2025-09-10 10:01:07",0,,"WIN","WIN","WIN",,0,"2025-09-10 09:01:06","2025-09-10 10:01:07",FALSE,FALSE,
3412,"FlowTrend Bullish + Buy+","BTCUSDT","MWP-27","1","2025-09-10 09:02:04",111283.04934783,0,0,111326.7076087,"2025-09-10 09:12:06",111334.6173913,"2025-09-10 09:32:05",111416.95173913,"2025-09-10 10:02:06",0,,"WIN","WIN","WIN",,0,"2025-09-10 09:02:04","2025-09-10 10:02:06",FALSE,FALSE,
3413,"Buy","BTCUSDT","MWP-27","1","2025-09-10 09:02:04",111283.04934783,0,0,111326.7076087,"2025-09-10 09:12:06",111334.6173913,"2025-09-10 09:32:05",111416.95173913,"2025-09-10 10:02:06",0,,"WIN","WIN","WIN",,0,"2025-09-10 09:02:04","2025-09-10 10:02:06",FALSE,FALSE,
3414,"FlowTrend Bullish + Buy+","BTCUSDT","MWP-25","1","2025-09-10 09:02:04",111283.04934783,0,0,111326.7076087,"2025-09-10 09:12:06",111334.6173913,"2025-09-10 09:32:05",111416.95173913,"2025-09-10 10:02:06",0,,"WIN","WIN","WIN",,0,"2025-09-10 09:02:04","2025-09-10 10:02:06",FALSE,FALSE,
3415,"Buy","BTCUSDT","MWP-25","1","2025-09-10 09:02:04",111283.04934783,0,0,111326.7076087,"2025-09-10 09:12:06",111334.6173913,"2025-09-10 09:32:05",111416.95173913,"2025-09-10 10:02:06",0,,"WIN","WIN","WIN",,0,"2025-09-10 09:02:04","2025-09-10 10:02:06",FALSE,FALSE,
3416,"Buy","BTCUSDT","MWP-30","1","2025-09-10 09:02:04",111283.04934783,0,0,111326.7076087,"2025-09-10 09:12:06",111334.6173913,"2025-09-10 09:32:05",111416.95173913,"2025-09-10 10:02:06",0,,"WIN","WIN","WIN",,0,"2025-09-10 09:02:04","2025-09-10 10:02:06",FALSE,FALSE,
3417,"FlowTrend Bullish + Buy+","BTCUSDT","MWP-30","1","2025-09-10 09:02:04",111283.04934783,0,0,111326.7076087,"2025-09-10 09:12:06",111334.6173913,"2025-09-10 09:32:05",111416.95173913,"2025-09-10 10:02:06",0,,"WIN","WIN","WIN",,0,"2025-09-10 09:02:04","2025-09-10 10:02:06",FALSE,FALSE,
3418,"Buy","BTCUSDT","Range Filter5","5","2025-09-10 09:15:05",111305.81086957,0,0,111431.74956522,"2025-09-10 09:25:06",111524.88326087,"2025-09-10 09:45:07",111483.76717391,"2025-09-10 10:15:06",0,,"WIN","WIN","WIN",,0,"2025-09-10 09:15:05","2025-09-10 10:15:06",FALSE,FALSE,
3419,"Sell","BTCUSDT","UT-BOT2-10","1","2025-09-10 09:56:04",111381.845,0,0,111377.76565217,"2025-09-10 10:06:06",111526.41456522,"2025-09-10 10:26:06",111500.8773913,"2025-09-10 10:56:06",0,,"WIN","LOSE","LOSE",,0,"2025-09-10 09:56:04","2025-09-10 10:56:06",FALSE,FALSE,
3420,"Buy","BTCUSDT","UT-BOT2-10","1","2025-09-10 10:15:06",111483.76717391,0,0,111557.04173913,"2025-09-10 10:25:08",111477.12934783,"2025-09-10 10:45:08",111541.16586957,"2025-09-10 11:15:08",0,,"WIN","LOSE","WIN",,0,"2025-09-10 10:15:06","2025-09-10 11:15:08",FALSE,FALSE,
3421,"Sell","BTCUSDT","UT-BOT2-10","1","2025-09-10 10:29:03",111434.56152174,0,0,111454.88934783,"2025-09-10 10:39:04",111504.14956522,"2025-09-10 10:59:06",111597.27673913,"2025-09-10 11:29:05",0,,"LOSE","LOSE","LOSE",,0,"2025-09-10 10:29:03","2025-09-10 11:29:05",FALSE,FALSE,
3422,"Sell","BTCUSDT","MWP-20","1","2025-09-10 10:30:07",111435.90695652,0,0,111444.31347826,"2025-09-10 10:40:08",111547.38934783,"2025-09-10 11:00:08",111590.43217391,"2025-09-10 11:30:09",0,,"LOSE","LOSE","LOSE",,0,"2025-09-10 10:30:07","2025-09-10 11:30:09",FALSE,FALSE,
3423,"Buy","BTCUSDT","UT-BOT2-10","1","2025-09-10 10:50:04",111488.57217391,0,0,111547.39152174,"2025-09-10 11:00:07",111553.975,"2025-09-10 11:20:07",111512.79065217,"2025-09-10 11:50:06",0,,"WIN","WIN","WIN",,0,"2025-09-10 10:50:04","2025-09-10 11:50:06",FALSE,FALSE,
3424,"FlowTrend Bullish + Buy","BTCUSDT","MWP-20","1","2025-09-10 11:00:08",111547.38934783,0,0,111409.6223913,"2025-09-10 11:10:10",111590.43217391,"2025-09-10 11:30:09",111523.1976087,"2025-09-10 12:00:09",0,,"LOSE","WIN","LOSE",,0,"2025-09-10 11:00:08","2025-09-10 12:00:09",FALSE,FALSE,
3425,"Buy","BTCUSDT","MWP-20","1","2025-09-10 11:00:08",111547.38934783,0,0,111409.6223913,"2025-09-10 11:10:10",111590.43217391,"2025-09-10 11:30:09",111523.1976087,"2025-09-10 12:00:09",0,,"LOSE","WIN","LOSE",,0,"2025-09-10 11:00:08","2025-09-10 12:00:09",FALSE,FALSE,
3426,"Sell","BTCUSDT","MWP-20","1","2025-09-10 11:06:04",111465.45217391,0,0,111542.64456522,"2025-09-10 11:16:07",111546.30347826,"2025-09-10 11:36:06",111415.38413043,"2025-09-10 12:06:07",0,,"LOSE","LOSE","WIN",,0,"2025-09-10 11:06:04","2025-09-10 12:06:07",FALSE,FALSE,
3427,"Sell","BTCUSDT","UT-BOT2-10","1","2025-09-10 11:06:04",111465.45217391,0,0,111542.64456522,"2025-09-10 11:16:07",111546.30347826,"2025-09-10 11:36:06",111415.38413043,"2025-09-10 12:06:07",0,,"LOSE","LOSE","WIN",,0,"2025-09-10 11:06:04","2025-09-10 12:06:07",FALSE,FALSE,
3428,"Sell","BTCUSDT","MWP-27","1","2025-09-10 11:09:04",111433.57608696,0,0,111567.50456522,"2025-09-10 11:19:07",111554.335,"2025-09-10 11:39:06",111430.73956522,"2025-09-10 12:09:07",0,,"LOSE","LOSE","WIN",,0,"2025-09-10 11:09:04","2025-09-10 12:09:07",FALSE,FALSE,
3429,"Sell","BTCUSDT","MWP-25","1","2025-09-10 11:09:04",111433.57608696,0,0,111567.50456522,"2025-09-10 11:19:07",111554.335,"2025-09-10 11:39:06",111430.73956522,"2025-09-10 12:09:07",0,,"LOSE","LOSE","WIN",,0,"2025-09-10 11:09:04","2025-09-10 12:09:07",FALSE,FALSE,
